id,text
1682,29003 15098 3110 749 17281 13208 25157 10723 24073 29956 19052 ， 26336 4054 16416 9935 29555 929 21720 9979 7230 21524 17281 17018 1396 29038 233 16328 25163 14501 20823 14547 18529 29847 15469 ， 4198 14131 396 1938 28503 17080 23520 10636 15766 4198 2281 19551 5609 15439 4767 12672 8194 26526 10922 2106 10039
1683,20447 205 27091 10647 24199 29003 24058 8773 5697 8100 9043 29832 21326 ， 19636 10645 15682 14232 15305 3240 7800 8588 8842 23347 2484 21209 10063 15303 749 17281 22197 13470 ， 25483 19121 19121 13470 16157 2286 1396 16328 233 8679 23635 22131 25945
1684,25483 19121 15912 1823 1654 2281 2797 29547 10723 8147 15395 3037 27322 18581 21534 274 27139 6616 12113 5193 17281 4529 12772 9043 ， 3382 26417 8766 10937 29842 4274 25483 19121 29842 2124 9023 13462 14950 ， 26336 4054 929 13821 16337 14232 10238 25131 8327 21326 6288 ， 233 2103 16328 15766 1396 6872 14051
1685,4274 5219 1396 4529 25483 19121 929 10879 19855 17170 17409 30181 21326 24445 21105 25750 19052 6809 10879 24445 19052 20923 17281 3262 26754 1938 10335 ， 23468 25585 15766 8679 20669 8194 1943 17281 3848 19855 28648 2224 854 11295 26336 20447 205 27091 929 14547 10449 4772 10449 16825 15469 5192 979 25643 23349 17281 9007 23926
1686,9963 8194 20097 16328 14962 233 26328 4036 27370 16328 1845 26363 19339 25504 26856 27427 12459 9755 8641 12170 ， 18128 15912 4036 27370 16328 1845 5119 3145 25504 26669 15707 17281 10300 16045 ， 1258 12590 10449 12567
1687,3848 2910 25504 16051 17281 23904 9043 8282 15707 22705 979 20448 28628 1116 23953 8282 9007 23926 ， 14684 14232 6762 8251 8679 233 4198 23635 22131 25945
1688,17060 21114 4106 18371 8679 233 1845 4198 2281 28332 13462 19121 16542 8194 625 8194 26754 28461 15316 28332 13462 1292 929 648 8224 29640 5379 2187 28461 8 2705 15707
1689,22705 2281 23880 21686 30139 19047 12367 2165 12091 24053 1451 28136 20531 ， 22160 27095 22160 23588 1242 274 9601 19121 23904 ， 2281 15912 10723 13621 22014 9043 23025 ， 4198 8100 25130 2738 1258 10941 22014 9043 27063
1690,10893 23904 7481 16456 24965 20592 29212 7440 24352 4873 4054 8100 9043 30181 21326 ， 4198 14131 8146 10674 1317 ， 3644 14045 9601 19121 21105 14186 10449 274 4198 14131 23904 8503 4198 2281 14489 25843 24965 30131 4260
1691,13178 19395 14823 8045 24965 10274 8073 25277 22737 25572 21534 1845 1396 ， 19636 10645 15927 274 4397 3262
1692,12206 12163 28503 21473 9023 13846 2066 14950 23904 24586 18496 26336 20163 23926 26417 2738 5379 24007 6653 18679 29207 29810 17255 27095 14868 ， 12206 12163 6636 2337 20781 13178 ， 25483 19121 8146 10674 20097 15098 3636 1317 ， 29956 25682
1693,7915 25130 28018 29732 16247 14328 19052 10760 29401 30241 4274 13607 19492 13821 17937 3254 27013 12196 2281 11160 17281 13821 17937 3254 9019 22659 9963 17018 25682 17281 27013 19436 16825 11703 1451 24053 1943 10274 ， 20850 25483 19121 26564 85 2281 25483 8100 7251 8100 4529
1694,13778 17170 14232 9090 2281 26725 8414 25483 8147 9672 12153 3780 17653 9283 25483 12766 12170 12846 17281 10026 27308 12052 14547 979 26336 25483 19121 27067 9043 15469 ， 25483 19121 26307 18947 12163 8224 13343 10922 19047 4198 6200 16328 17525 4198 1225 8414 9531 10300 2106 10039
1695,26336 12052 8209 13869 25130 17857 4397 21326 2066 15506 13470 22160 12052 7493 24540 17170 17409 15469 ， 25585 7230 4274 413 11160 25585 16337 8209 6082 29322 7469 18430 24007 9379 17281 23349 14950 4938 23926 ， 10893 3144 28332 13462 28136 12872 16456 25501 21004 17983 5574 5697 854 6082 17281 29555 28709 7154 29584 16456 24007 ， 25585 4106 10723 24073 3292 16648 2705 15707 10123 26373 ， 625 4470 22737 10639 6285 23316 1586 29498 14547 8503 4198
1696,18496 26336 19551 20866 11766 26568 7154 26366 14547 19339 28943 15469 11513 2143 ， 7661 19121 5697 9925 28018 21440 12772 10300 2106 10039 14547 16572 17062 15469 18970 29555 25483 19121 17281 26564 85 ， 2166 7442
1697,10539 11526 10941 19121 15647 6653 23904 16456 25501 17058 4873 6837 26154 1258 10449 22737 20060 26694 8 17281 8147 2124 ， 20060 11526 4198 14131 396 1938 28503 17080 23520 10636 4274 4004 22382 14232 26307 18947 13343 1394 29956 10658 17281 929 3328 16456 25501 29003 16575 8266 30181 13489 4397 10645 ， 29547 1826 26669
1698,12772 20448 12029 29610 9192 10922 4004 22382 14232 19286 5609 19286 5540 6189 ， 25284 13535 4198 14131 27013 12196 14976 29869 2281 4004 22382 14232 10647 8067 7232 9192 16640 9192 2224 28874 4198 14131 10300 ， 7442 28503 17080 25473 25945 17281 14547 26336 3110 9192 5609 24199 29003 17281 23904 23084 28461 22197 29832 21326 15469
1699,18496 26336 14547 929 20447 205 27091 17281 2970 15506 26568 24058 27762 11327 28084 6837 15469 ， 28503 29207 16856 979 8194 2281 25483 19121 17281 2545 25986 10411 6517 22410 4529 12742 4018 ， 27762 6380 2797 17281 15098 3636 23904 21853 11295 26336
1700,6527 15707 25572 4397 11583 25130 12482 20909 17281 23349 26526 ， 9601 19121 22443 20448 24199 29003 13462 14950 17281 8147 18754 25585 12153 6837 26154 ！ 13462 14950 13535 12482 8147 26272 10449 26096 10059 17281 803 9680 21079 929 26366 10941 19121 24058 561 625 21771 5697 6312 15536 ， 8258 25284 7848 23588 ， 13462 25284 10941 25130 ， 9601 8147 10449 3470 26096 22131 25483 8147 ， 2970 2484 10937 23084 26096 22197 17281 9601 19121 6399 16456 12742 4018 ， 25483 19121 23651 5931 28461 22197 9007 23926 5697 3682 23513 21326 6288 21618 26537 11080 1222 19433 24748
1701,19897 9963 13535 14547 14244 9192 15469 9614 10941 18743 28525 12248 5119 17281 25682 8327 5119 ， 11259 8100 26154 749 26336 2797 19654 8100 25368 24583 27700 10449 4438 17281 10941 18743 28525 12248 5119 ， 2281 14131 8679 27653 4159 24053 17281 11259 23468 20508 22737 28332 26748 8194 26526 10922
1702,26336 5574 7469 16598 22659 5697 1602 30241 16051 8266 23904 7052 1030 7906 23052 12772 10674 2862 4677 7923 1242 25377 8651 5697 24007 9379 ， 22792 2281 26336 9019 8147 2224 18132 21692 8612 30241 20714 5933 11583 2970 30241 3696 29057 20823 7077 30241 23052 15667 5697 1602 21004 21450 7923 25672 17281 1602 14501 5697 25504 8194 ， 9601 8147 23832 27067 16122 1394 19910 22253 15107 11296 ， 2281 15912 4529 16598 22659 22410 22007 13895 1396 11100 20097 29956 16542 8282 1823 17281 22275 21720 12052
1703,20850 13535 29547 12772 20448 4054 929 648 8224 17281 29525 1211 28525 12248 ， 19047 17144 6200 233 2103 4198 1225 12163 8224 13343 4299 3696 10452 10760 4054 929 648 8224 17281 8100 9043 22160 12248 ， 3110 6285 8 29498 25483 8146 29498 12163 8224 13343 12772 20448 929 648 8224 24583 15707 29525 1211 28525 12248 15991 4685 8149 10063 10300 104 13839 104 23084
1704,648 8224 29555 8766 20714 7230 2797 8100 9043 16456 24007 22705 6636 2337 25672 18067 17954 21322 23904 ， 648 8224 3218 4767 15647 6653 23904 1662 5292 11160 648 2281 4274 648 8224 19654 8100 1826 13337 854 17281 8194 17799 9601 2106 10039 ， 10922 19047
1705,9963 1053 1396 2281 235 23926 23832 19052 30096 19654 17062 8100 28332 13462 28136 20531 25572 4397 10449 18679 ， 25483 235 10941 19121 2281 18371 8679 17281 28648 22737 5697 30100 22737 14547 233 3719 233 15469 929 3328 9601
1706,29525 19948 10647 2797 1317 26336 14547 5602 9192 25085 29785 15469 ， 7481 12153 19892 29243 5602 9192 27322 5489 29065 25585 9925 10879 9192 2281 11160 17281 23558 15361 24073 13447 ， 15991 25945 2797 18239 4938 25572 15766 2103 2103 2103 10937 29731 4754 27168
1707,5933 10449 8209 22160 12248 10935 6832 22382 19269 2124 27013 6189 15469 ， 25483 19121 22160 4939 14547 21473 22410 15707 2738 28648 2224 30241 27013 19436 5697 24058 8773 21618 26537 ， 11444 83 24583 17256 23904 2106 10039
1708,1317 29504 13178 13882 14547 24965 27438 26313 10893 7052 28943 15107 9601 28874 26336 10300 20163 7390 15469 ， 2797 24583 17256 23904 3240 7800 25496 29627 ， 27322 26366 2286 1396 16328 16328 8679 2286 16598 17281 25483 19121 4529 26307 18947 29504 13178 13882
1709,29555 929 25112 8137 17281 24058 8773 1823 21720 30249 15465 ， 3844 11160 23146 16856 27013 12196 1242 3144 25427 15465 25483 19121 17281 1995 13212 5697 24058 8773 2545 25986 13535 10449 12331 14547 24058 8773 19339 15469 19052 26336
1710,5574 17170 6837 1357 9963 1317 29000 4873 15098 3636 19506 19506 13821 7247 12868 10647 2281 9672 14051 11160 9538 27322 9672 28438 10300 11160 24965 30131 4260 ， 7390 2281 5809 15766 5809 8679 5809 15766 5809 4198
1711,27450 10449 8644 1292 4004 17281 20015 20244 19328 19121 11766 24053 23532 25398 29627 29296 6762 20244 ， 18319 26366 29296 6762 20244 27013 12196 17281 10449 11497 27168 23150 19052 11703 ， 7923 20097 9538 11342
1712,14489 25843 8147 22410 3292 7659 8189 24586 23468 25585 10893 3144 2705 15707 ， 12772 13343 1394 23832 19052 396 2446 8194 1943 ， 14656 26366 14489 25843 19121 13470 3844 24586 22737 17227 26096 3249 5120 10647 9531 4004
1713,6653 18679 3035 18132 141 22410 ， 25129 749 17309 25257 21552 11080 24094 16648 12248 ， 2281 233 2103 16328 15766 1396 7154 8750 1292 929 8189 21542 15707 17281 19269 2124 14547 17675 9601 15469 20163 4938 9601 ， 1258 13535 18496 26336
1714,20850 9601 19121 2281 10893 29956 4529 3240 7800 4054 1258 10449 8222 85 ， 25483 8100 30131 4260 5119 14131 29555 2281 19047 4198 4873 9531 17935 9192 ， 25483 19121 30100 13470 854 24586 23980 1222 1317
1715,5933 19052 4054 27013 19436 8100 9043 24007 9379 17281 1451 10039 ， 14201 7689 9601 19121 10941 18743 1065 6251 6635 ， 3844 11160 23146 16856 8718 28751 16856 14232 9410 10935 6832 22382 26307 18947 ， 16328 8679 233 8251 4198
1716,29547 1317 29956 26336 14547 10449 27063 15085 14950 15469 ， 12206 13554 23355 16614 6180 15316 20592 29212 9007 23926 17281 23904 19328 18542 233 2103 233 2103 1396 8100 9043 9737 4939 17281 26669 14501
1717,16456 12960 3218 28438 4938 23926 17281 23513 10067 ， 10539 11526 929 23904 5609 17281 2705 15707 ， 10647 2484 7469 14501 27454 5609 28461 ， 14501 27454 30096 3844 8194 10935 10922 18970 29555 ， 1879 4198
1718,19897 9963 1242 3144 8644 28648 22659 1451 10039 4054 9601 19121 3994 13971 19533 4470 ， 26568 24058 5933 19052 4054 1242 3144 29235 3994 5084 12872 ， 16189 20931 5119 19551 7424 233 2103 16328 233 1396 4018 29192 12153 12567
1719,21552 4873 8766 9192 25473 20726 17281 9925 29956 2106 13657 19286 5609 1292 929 ， 4198 14131 26336 25483 19121 8100 28136 9273 9192
1720,10647 4898 15991 11259 14489 4274 20097 5602 9019 8147 17281 23349 23259 5933 1451 3470 19052 26154 749 ， 10722 19339 20781 17256 17281 22275 18754 5697 10300 10658 ， 12113 20810 18244 25945
1721,233 2103 2103 17525 1396 28874 30131 4260 4054 25483 19121 16542 26417
1722,21552 4873 19121 8194 5609 28461 15439 23904 7230 22480 1292 929 ， 10893 23832 20448 2281 2133 20163 19121 8194 26898 6316 7923 1242 24058 8223 2738 26366 2281 25483 19121 4274 8929 9925 22311 11513 8513 22986 8266 1879 29099 492
1723,4004 22382 14232 19121 30100 9023 22737 22016 16337 29243 9410 1586 648 28751 11295 26336 12153 3519 6494 29555 30249 21473 9023 15465 15506
1724,648 16856 6762 5697 18244 19121 11568 20447 205 27091 16542 26417 22666 1406 11100 18970 8842 25496 29627 26564 85 ， 10238 2738 12459 14208 8147 22410 3240 7800 929 10893 25496 29627
1725,1258 10449 18313 11766 8282 4054 29498 29296 6762 20244 25277 7558 8644 4004 22382 14232 26669 3099 25473 20097 17281 5379 2187 5697 8100 9043 1065 2337 ， 6762 29731 21694 10879 10786 25504 26615 24583 25682
1726,22705 9963 233 8251 10446 3848 2910 19121 12235 17281 18947 10449 9007 23926 25572 4397 4054 10449 18679 ， 9019 19121 15647 6653 23904 5144 26564 26082 15107 4054 7661 19121 20431 3848 26694 8 ， 15912 14051 ， 29547 2106 10039
1727,10551 760 4430 648 16856 6762 6527 26313 10449 26754 10723 24073 5091 29584 15469 ， 29547 25945 29498 14547 28705 13712 10539 11526 25483 19121 28139 17861 28705 13712 12482 8147 17281 23052 12772 25130 26059
1728,26366 15912 14051 23832 19052 26096 18754 396 2446 8194 1943 ， 4198 14131 396 1938 28503 17080 23520 10636 4274 235 23926 26307 8750 15682 5489 233 18371 4198 14547 15301 26754 15469 5420 1394 ， 22542 13114 29525 8100 9043 14764 13462 104 23084 2281 233 17525 4198 17281 14547 28957 6519 28648 2224 15469 25682
1729,1341 8067 12553 26307 8750 8836 28648 2224 9023 22737 21726 1602 1053 17018 14051 22014 4873 16328 15766 4198 9531 26694 14489 25843 ， 29555 14489 25843 28648 13470 1938 26729 22475 29936 8126 8222 ， 1341 8067 28648 2224 9023 19047 10449 6809 233 8679 16328 16328 4198 20923 24583 13178 2617 1053
1730,4198 25483 235 25585 7230 4054 13462 14950 ， 24426 929 25585 25085 5933 26669 235 23926 20328 17281 9601 19121 ， 15991 4198 14131 4685 27321 24058 27700 705 13839 16328 16328 8679 21534 2103 4198 104 23084
1731,8895 11359 25467 28874 929 14501 27454 4198 4529 5203 26748 4054 16598 18430 6200 28965 13783 29265 1225 18132 25597 17575 29522 803 27963 8194 26526 2106 25572 4054 979 141 ， 10893 28648
1732,22705 9805 16575 25483 19121 19328 10449 11497 19121 12235 17281 26823 11295 ， 3844 11160 23146 16856 1292 929 8189 15647 6653 23904 28256 648 1242 19551 1317 13535 3844 11160 23146 16856 14547 22007 10300 26307 18947 15469 ， 15912 10723 10300 10658 16328 8679 233 21534 4198
1733,4004 8147 10647 24199 29003 929 19328 8045 19269 929 1317 29832 21326 ， 26336 5574 7469 28461 6189 ， 5346 28109 3295 3934 28025 11342 29525 26729 5420 27436 6266 4004 22382 14232 26307 18947 13343 1394 233 2103 4198 23635 22131 25483 19121 28682 2797 29547 30099 9023 23598 25483 19121 6653 13995 17281 19121 12235
1734,12482 8147 5602 9810 24053 23532 25112 8137 ， 19551 25483 19121 14018 26669 233 2103 16328 1845 648 8224 29640 23349 26526 22705 929 648 8224 24199 29003 14547 3682 23513 21326 6288 15469 25682
1735,22705 19433 2970 3636 19604 10039 18529 25504 25504 10674 24100 2281 5203 13737 ， 29179 8679 21534 4198 26568 9601 7558 14395 27166 2066 14950 ， 4198 14131 30100 18430 16542 16929 10953 22652 3712 2281 29179 8679 15766 4198 17281 24808 11342 8194 10922 23980 1222 ， 20097 5602 10893 3144 15842 25504 9043 3494
1736,2106 1053 22157 14654 19654 8019 9043 27063 13535 979 7481 26725 8414 17281 ， 25483 19121 26568 8644 4004 22382 14232 24583 26669 1053 10059 2970 25163 ， 25483 19121 13470 16157 24583 17256 23904 22382 20458 12163 9410 5015 16856 5489 23372 2281 27700 705 24583 13178 8194 10922 1826 26669
1737,16542 25398 15912 10723 19286 5609 23588 14868 17281 9043 27063 ， 22705 10596 4873 16328 18371 1845 15766 1396 18371 8679 233 16328 4198 2281 15912 10723 24583 15318 17281 5379 24007 5091 29584 5697 8100 23635 3263 6288 20163 4938 9601 ， 5120 16328 18371 15766 17525 1396 15766 8679 21534 4198 2281 8773 25157 24583 15318 15707 10206 ， 17018 14051 17281 2106 9007 20448 28628 1116 19121 30100 9023 11295 12772 4685 8773 25157 15766 27078 21534 9043 27063 12163 28957 2124 13839 929 9043 27063 17281 749 22197 ， 8773 25157 15766 27078 21534 5697 1602 10937 9036 16542 16634 21738 21092 26754 10026 2169 3470 21092 14684 3756 12567 19551 5574 17170 13895 15305 11259 19121 19121 30100 9023 20097 5602 23904 21853 2106 10039
1738,12163 8224 13343 28874 10647 4274 4198 14131 396 1938 28503 17080 23520 10636 8194 1943 ， 12772 12590 2281 19047 3042
1739,5890 6762 23743 16337 24965 25277 7558 26313 8513 4004 22382 14232 13535 18496 26336 29547 14547 12246 20448 1781 12855 4004 25483 5602 9810 15469 ， 4004 22382 14232 28648 2224 9023 24583 17256 23904 233 2103 16328 29179 1396 25257 2281 4004 12459 3644 21554 25658 9601 2106 10039 ， 4004 7915 2199 1317
1740,10539 11526 5609 28461 15439 26336 27013 12196 2066 14950 21004 21450 8641 15316 ， 23953 29628 11259 14489 5602 9810 13535 220 4197 6480 29610 17281 15465 15506 ， 28109 2281 10531 25945
1741,22705 12052 27145 8100 4470 8164 12790 25473 20097 8251 29179 10446 12196 17281 2066 1185 ， 12256 16883 16542 11766 8194 3696 8750 1823 8189 26669 17281 19433 23904 25504 26096 2281 27779 4355 14123 19121 396 1938 13778 1539 19897 16614 6180 12256 16883 13657 5609 63 6635 12153 6056 18581 16735 23978 20791
1742,10647 8194 6527 26669 24199 2738 14547 9601 19121 18179 15469 17281 30181 2337 ， 19636 10645 3218 10722 29555 2738 19340 2281 10922 4920 17144 16542 15647 13447 ， 11100 12567 26669 20782 12029 9601 19121 16542 30096 17281 2066 2090 12459 2446 ， 20097 2066 2090 12459 2446 1185 23259 2106 10039
1743,18496 10893 25483 19121 16614 6180 16122 10063 26823 11295 22705 7875 29555 13607 19492 9601 19121 2281 11160 17281 27700 10411 6517 ， 9601 19121 2281 8067 19654 19328 26694 8 10922 25473 2106 21092 26669 17281 7230 25634 9007 23926 17568 24583 28648 22659 929 2797 20448 14684 17281 3828 20593 ， 16825 23980 2199 1317
1744,4430 27700 17170 10723 17857 21473 13170 27322 14150 28648 ， 1242 3144 26564 85 5602 14142 8766 17170 10723 ， 15912 10723 19286 5609 979 9907 25944 8414 ， 11568 4198 25483 8100 18787 15927 30241 15842 25504 30241 4767 17062 15842 19938 30241 9533 28776 28682 15398 19728 19328 26694 8 15316 8327 ， 2166 7442
1745,16276 22443 11342 19551 1317 14547 12459 9755 13906 18499 15469 ， 29207 29810 17255 19328 6049 26437 23904 21853 24583 22014 14547 1292 929 29525 1211 9376 18542 15469 17281 19052 15707 12153 929 27151 12206 12163 27013 12196 17281 29525 8100
1746,20850 24965 7342 13882 13554 3240 7800 ， 2124 13470 27067 10937 14242 28461 15506 18855 12163 3218 27653 8612 17325 12052 1258 10238 12459 3328
1747,13778 17062 8100 17062 16648 4054 235 29057 6762 13882 21694 16337 10449 27162 25658 6285 ， 26336 18970 29555 235 8147 27623 4198 17062 16648 13778 29057 6762 13882 21694 16337 ， 13778 17170 14232 9090 8100 8147 24583 17256 23904 2281 233 8679 233 8251 4198 2106 10039
1748,5091 18455 30100 18430 1823 23832 27067 4054 12367 2133 10647 4198 14131 30096 10922 19551 18430 4470 9023 23598 4873 8711 27442 13657 1602 16575 16542 22685 17281 25945 1053 8194 ， 16328 16328 8679 233 16328 4198 ， 15991 4198 8146 104 23084
1749,25682 10645 10647 979 9907 30181 8612 ， 19636 10645 7661 19121 14018 26669 3848 2910 ， 18496 26336 4106 13778 10935 23635 22131 25945 ， 1258 1390 7661 19121 20431 3848 8189 15647 6653 23904 11419 22480 27432 12248 10300 15506 25483 19121 26307 18947 4106 13778 10935 ， 233 2103 16328 29179 1396 27653
1750,14547 13343 1394 26307 18947 26564 85 4004 22382 14232 8100 4470 9963 25483 19121 9210 18239 6653 13995 14950 26669 929 1317 18970 29555 15469
1751,8322 25284 10647 22410 22007 726 17861 20823 7077 ， 23635 22131 21473 13114 3994 7906 22659 979 26564 23468 4274 8644 23308 27013 12196 7906 10148 8711 25442 ， 25483 19121 28900 27013 9023 2281 233 2103 4198 15912 14051 28874 24583 13178 1826 8644 13489 104 22131 ， 15991 27700 20447 2199 10893 4529 104 23084
1752,28256 648 1242 13535 2281 8456 19826 4274 13778 9925 26307 18947 27173 29940 13554 22382 17281 8194 17799 29956 25682 12567 4873 13778 16856 20810 17281
